MET: 00:00:00:061 | Thrust: 119.98 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3.00
MET: 00:03:17:405 | Thrust: 136.65 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 11542.53
MET: 00:03:17:460 | Thrust: 198.46 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 11547.49
MET: 00:03:17:525 | Thrust: 120.67 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 11550.51
MET: 00:03:17:589 | Thrust:  1.65 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 11550.55
MET: 00:03:17:653 | Thrust: 58.87 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 11552.02
MET: 00:03:17:708 | Thrust: 39.81 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 11553.01
MET: 00:03:17:767 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 11553.01
MET: 00:03:17:830 | Thrust:  8.24 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 11553.22
MET: 00:03:17:885 | Thrust: 69.32 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 11554.95
MET: 00:03:17:940 | Thrust: 113.98 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 11557.80
MET: 00:03:17:998 | Thrust: 64.07 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 11559.40
MET: 00:03:18:055 | Thrust: 83.14 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 11561.48
MET: 00:03:18:114 | Thrust: 229.18 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 11567.21
MET: 00:03:18:168 | Thrust: 240.26 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 11573.22
MET: 00:03:18:232 | Thrust: 60.68 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 11574.74
MET: 00:03:18:289 | Thrust: 217.85 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 11580.18
MET: 00:03:18:353 | Thrust: 398.72 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 11590.15
MET: 00:03:18:417 | Thrust: 318.76 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 11598.12
MET: 00:03:18:473 | Thrust: 12.18 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 11598.42
MET: 00:03:18:532 | Thrust: 275.43 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 11605.31
MET: 00:03:18:593 | Thrust: 316.82 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 11613.23
MET: 00:03:18:654 | Thrust: 155.55 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 11617.12
MET: 00:03:18:717 | Thrust: 59.77 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 11618.61
MET: 00:03:18:780 | Thrust: 177.55 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 11623.05
MET: 00:03:18:841 | Thrust: 149.61 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 11626.79
MET: 00:03:18:910 | Thrust: 43.15 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 11627.87
MET: 00:03:18:975 | Thrust: 36.44 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 11628.78
MET: 00:03:19:040 | Thrust: 38.68 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 11629.75
MET: 00:03:19:102 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 11629.75
MET: 00:03:19:167 | Thrust:  5.84 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 11629.89
MET: 00:03:19:231 | Thrust: 51.18 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 11631.17
MET: 00:03:19:287 | Thrust: 119.92 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 11634.17
MET: 00:03:19:347 | Thrust: 110.93 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 11636.95
MET: 00:03:19:409 | Thrust: 14.92 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 11637.32
MET: 00:03:19:471 | Thrust: 190.27 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 11642.08
MET: 00:03:19:527 | Thrust: 275.21 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 11648.96
MET: 00:03:19:589 | Thrust: 165.85 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 11653.10
MET: 00:03:19:648 | Thrust: 104.97 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 11655.73
MET: 00:03:19:711 | Thrust: 362.88 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 11664.80
MET: 00:03:19:771 | Thrust: 404.15 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 11674.90
MET: 00:03:19:837 | Thrust: 127.19 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 11678.08
MET: 00:03:19:899 | Thrust: 177.97 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 11682.53
MET: 00:03:19:962 | Thrust: 312.77 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 11690.35
MET: 00:03:20:018 | Thrust: 226.62 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 11696.02
MET: 00:03:20:079 | Thrust: 24.53 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 11696.63
MET: 00:03:20:142 | Thrust: 134.61 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 11699.99
MET: 00:03:20:208 | Thrust: 159.99 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 11703.99
MET: 00:03:20:267 | Thrust: 79.29 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 11705.98
MET: 00:03:20:323 | Thrust:  9.49 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 11706.21
MET: 00:03:20:387 | Thrust: 32.76 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 11707.03
MET: 00:03:20:442 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 11707.03
MET: 00:03:20:502 | Thrust: 19.20 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 11707.51
MET: 00:03:20:564 | Thrust: 26.68 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 11708.18
MET: 00:03:20:631 | Thrust: 110.99 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 11710.96
MET: 00:03:20:696 | Thrust: 144.02 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 11714.56
MET: 00:03:20:750 | Thrust: 55.16 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 11715.93
MET: 00:03:20:816 | Thrust: 127.75 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 11719.13
MET: 00:03:20:872 | Thrust: 276.02 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 11726.03
MET: 00:03:20:934 | Thrust: 250.44 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 11732.29
MET: 00:03:20:996 | Thrust: 20.93 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 11732.81
MET: 00:03:21:052 | Thrust: 282.03 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 11739.86
MET: 00:03:21:114 | Thrust: 439.40 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 11750.85
MET: 00:03:21:179 | Thrust: 250.79 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 11757.12
MET: 00:03:21:242 | Thrust: 58.44 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 11758.58
MET: 00:03:21:308 | Thrust: 269.92 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 11765.33
MET: 00:03:21:363 | Thrust: 269.58 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 11772.07
MET: 00:03:21:417 | Thrust: 105.78 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 11774.71
MET: 00:03:21:476 | Thrust: 74.98 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 11776.58
MET: 00:03:21:530 | Thrust: 150.53 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 11780.35
MET: 00:03:21:587 | Thrust: 105.60 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 11782.99
MET: 00:03:21:647 | Thrust: 18.64 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 11783.45
MET: 00:03:21:713 | Thrust: 22.77 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 11784.02
MET: 00:03:21:781 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 11784.02
MET: 00:03:21:842 | Thrust: 30.17 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 11784.78
MET: 00:03:21:896 | Thrust:  1.12 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 11784.81
MET: 00:03:21:953 | Thrust: 88.29 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 11787.01
MET: 00:03:22:017 | Thrust: 159.25 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 11790.99
MET: 00:03:22:080 | Thrust: 118.39 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 11793.95
MET: 00:03:22:138 | Thrust: 49.38 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 11795.19
MET: 00:03:22:204 | Thrust: 242.59 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 11801.25
MET: 00:03:22:258 | Thrust: 303.97 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 11808.85
MET: 00:03:22:314 | Thrust: 144.24 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 11812.46
MET: 00:03:22:379 | Thrust: 166.19 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 11816.61
MET: 00:03:22:433 | Thrust: 420.14 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 11827.12
MET: 00:03:22:498 | Thrust: 343.27 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 11835.70
MET: 00:03:22:559 | Thrust: 68.35 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 11837.41
MET: 00:03:22:618 | Thrust: 193.58 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 11842.25
MET: 00:03:22:682 | Thrust: 279.10 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 11849.22
MET: 00:03:22:738 | Thrust: 173.91 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 11853.57
MET: 00:03:22:805 | Thrust:  6.04 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 11853.72
MET: 00:03:22:858 | Thrust: 122.39 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 11856.78
MET: 00:03:22:914 | Thrust: 118.81 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 11859.75
MET: 00:03:22:971 | Thrust: 44.46 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 11860.87
MET: 00:03:23:028 | Thrust:  9.95 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 11861.11
MET: 00:03:23:087 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 11861.11
MET: 00:03:23:142 | Thrust: 37.41 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 11862.05
MET: 00:03:23:204 | Thrust: 28.78 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 11862.77
MET: 00:03:23:261 | Thrust: 54.63 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 11864.14
MET: 00:03:23:324 | Thrust: 154.73 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 11868.00
MET: 00:03:23:389 | Thrust: 166.93 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 11872.18
MET: 00:03:23:450 | Thrust: 35.11 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 11873.05
MET: 00:03:23:510 | Thrust: 179.07 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 11877.53
MET: 00:03:23:578 | Thrust: 319.79 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 11885.53
MET: 00:03:23:647 | Thrust: 249.65 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 11891.77
MET: 00:03:23:708 | Thrust: 29.74 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 11892.51
MET: 00:03:23:769 | Thrust: 348.76 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 11901.23
MET: 00:03:23:829 | Thrust: 393.17 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 11911.06
MET: 00:03:23:895 | Thrust: 186.65 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 11915.72
MET: 00:03:23:950 | Thrust: 93.23 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 11918.06
MET: 00:03:24:008 | Thrust: 253.99 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 11924.41
MET: 00:03:24:063 | Thrust: 220.47 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 11929.92
MET: 00:03:24:132 | Thrust: 63.64 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 11931.51
MET: 00:03:24:201 | Thrust: 79.06 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 11933.48
MET: 00:03:24:259 | Thrust: 117.28 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 11936.42
MET: 00:03:24:318 | Thrust: 64.76 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 11938.04
MET: 00:03:24:381 | Thrust:  4.10 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 11938.14
MET: 00:03:24:440 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 11938.14
MET: 00:03:24:496 | Thrust: 40.00 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 11939.14
MET: 00:03:24:552 | Thrust: 52.88 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 11940.46
MET: 00:03:24:610 | Thrust: 14.20 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 11940.81
MET: 00:03:24:666 | Thrust: 131.01 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 11944.09
MET: 00:03:24:720 | Thrust: 194.77 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 11948.96
MET: 00:03:24:776 | Thrust: 115.25 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 11951.84
MET: 00:03:24:831 | Thrust: 93.33 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 11954.17
MET: 00:03:24:897 | Thrust: 295.94 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 11961.57
MET: 00:03:24:954 | Thrust: 324.09 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 11969.67
MET: 00:03:25:011 | Thrust: 110.41 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 11972.43
MET: 00:03:25:074 | Thrust: 234.11 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 11978.29
MET: 00:03:25:138 | Thrust: 394.30 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 11988.14
MET: 00:03:25:201 | Thrust: 281.80 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 11995.19
MET: 00:03:25:263 | Thrust: 18.69 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 11995.66
MET: 00:03:25:322 | Thrust: 197.37 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 12000.59
MET: 00:03:25:382 | Thrust: 239.67 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 12006.58
MET: 00:03:25:446 | Thrust: 125.43 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 12009.72
MET: 00:03:25:501 | Thrust: 25.93 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 12010.37
MET: 00:03:25:567 | Thrust: 101.20 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 12012.90
MET: 00:03:25:631 | Thrust: 77.03 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 12014.82
MET: 00:03:25:692 | Thrust: 17.64 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 12015.26
MET: 00:03:25:762 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 12015.26
MET: 00:03:25:822 | Thrust: 37.63 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 12016.20
MET: 00:03:25:883 | Thrust: 70.41 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 12017.96
MET: 00:03:25:937 | Thrust: 27.99 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 12018.67
MET: 00:03:25:998 | Thrust: 91.03 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 12020.94
MET: 00:03:26:055 | Thrust: 198.44 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 12025.90
MET: 00:03:26:114 | Thrust: 181.09 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 12030.43
MET: 00:03:26:168 | Thrust:  3.98 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 12030.53
MET: 00:03:26:225 | Thrust: 235.38 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 12036.41
MET: 00:03:26:279 | Thrust: 358.33 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 12045.37
MET: 00:03:26:337 | Thrust: 236.85 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 12051.29
MET: 00:03:26:401 | Thrust: 90.43 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 12053.55
MET: 00:03:26:463 | Thrust: 346.51 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 12062.22
MET: 00:03:26:521 | Thrust: 341.99 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 12070.77
MET: 00:03:26:586 | Thrust: 128.28 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 12073.97
MET: 00:03:26:642 | Thrust: 116.27 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 12076.88
MET: 00:03:26:703 | Thrust: 229.15 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 12082.61
MET: 00:03:26:767 | Thrust: 171.66 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 12086.90
MET: 00:03:26:831 | Thrust: 30.41 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 12087.66
MET: 00:03:26:887 | Thrust: 72.57 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 12089.48
MET: 00:03:26:944 | Thrust: 79.74 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 12091.47
MET: 00:03:26:1000 | Thrust: 28.99 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 12092.19
MET: 00:03:27:062 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 12092.19
MET: 00:03:27:116 | Thrust: 30.59 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 12092.96
MET: 00:03:27:173 | Thrust: 79.21 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 12094.94
MET: 00:03:27:228 | Thrust: 66.71 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 12096.61
MET: 00:03:27:285 | Thrust: 39.77 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 12097.60
MET: 00:03:27:348 | Thrust: 177.50 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 12102.04
MET: 00:03:27:413 | Thrust: 224.46 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 12107.65
MET: 00:03:27:470 | Thrust: 100.80 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 12110.17
MET: 00:03:27:533 | Thrust: 145.61 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 12113.81
MET: 00:03:27:597 | Thrust: 348.11 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 12122.51
MET: 00:03:27:665 | Thrust: 333.92 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 12130.86
MET: 00:03:27:721 | Thrust: 64.47 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 12132.47
MET: 00:03:27:780 | Thrust: 255.74 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 12138.87
MET: 00:03:27:835 | Thrust: 359.76 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 12147.86
MET: 00:03:27:901 | Thrust: 221.97 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 12153.41
MET: 00:03:27:959 | Thrust: 20.75 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 12153.93
MET: 00:03:28:018 | Thrust: 190.20 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 12158.68
MET: 00:03:28:077 | Thrust: 196.60 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 12163.60
MET: 00:03:28:143 | Thrust: 82.99 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 12165.67
MET: 00:03:28:205 | Thrust: 34.93 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 12166.55
MET: 00:03:28:265 | Thrust: 72.56 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 12168.36
MET: 00:03:28:321 | Thrust: 36.75 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 12169.28
MET: 00:03:28:375 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 12169.28
MET: 00:03:28:439 | Thrust: 19.76 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 12169.77
MET: 00:03:28:508 | Thrust: 78.18 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 12171.73
MET: 00:03:28:574 | Thrust: 97.16 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 12174.16
MET: 00:03:28:640 | Thrust: 16.43 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 12174.57
MET: 00:03:28:721 | Thrust: 134.54 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 12177.93
MET: 00:03:28:801 | Thrust: 239.99 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 12183.93
MET: 00:03:28:882 | Thrust: 185.12 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 12188.56
MET: 00:03:28:966 | Thrust: 37.79 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 12189.50
MET: 00:03:29:046 | Thrust: 294.72 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 12196.87
MET: 00:03:29:118 | Thrust: 389.56 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 12206.61
MET: 00:03:29:201 | Thrust: 211.38 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 12211.90
MET: 00:03:29:277 | Thrust: 133.24 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 12215.23
MET: 00:03:29:363 | Thrust: 332.90 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 12223.55
MET: 00:03:29:435 | Thrust: 288.12 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 12230.75
MET: 00:03:29:504 | Thrust: 77.35 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 12232.69
MET: 00:03:29:580 | Thrust: 127.65 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 12235.88
MET: 00:03:29:660 | Thrust: 197.14 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 12240.81
MET: 00:03:29:733 | Thrust: 125.27 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 12243.94
MET: 00:03:29:808 | Thrust:  7.04 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 12244.11
MET: 00:03:29:880 | Thrust: 56.38 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 12245.52
MET: 00:03:29:949 | Thrust: 39.95 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 12246.52
MET: 00:03:30:033 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 12246.52
MET: 00:03:30:102 | Thrust:  6.47 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 12246.68
MET: 00:03:30:174 | Thrust: 67.46 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 12248.37
MET: 00:03:30:246 | Thrust: 115.55 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 12251.26
MET: 00:03:30:320 | Thrust: 70.59 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 12253.02
MET: 00:03:30:394 | Thrust: 74.89 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 12254.90
MET: 00:03:30:470 | Thrust: 225.75 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 12260.54
MET: 00:03:30:542 | Thrust: 246.47 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 12266.70
MET: 00:03:30:623 | Thrust: 74.73 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 12268.57
MET: 00:03:30:699 | Thrust: 204.76 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 12273.69
MET: 00:03:30:774 | Thrust: 396.87 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 12283.61
MET: 00:03:30:846 | Thrust: 332.06 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 12291.91
MET: 00:03:30:920 | Thrust:  5.79 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 12292.06
MET: 00:03:30:988 | Thrust: 264.74 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 12298.68
MET: 00:03:31:073 | Thrust: 318.52 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 12306.64
MET: 00:03:31:153 | Thrust: 165.85 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 12310.79
MET: 00:03:31:228 | Thrust: 49.27 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 12312.02
MET: 00:03:31:302 | Thrust: 173.23 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 12316.35
MET: 00:03:31:372 | Thrust: 152.01 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 12320.15
MET: 00:03:31:447 | Thrust: 48.13 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 12321.35
